,location,date,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,excess_mortality_count_week,excess_mortality_count_week_pm,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k
14177,Lithuania,2020-11-08,26.75,6.43,2091.3,777.474829563747,185.1,68.8139391537558,,,,,,
14178,Lithuania,2020-11-09,,,,,,,2915.59588014835,2915.59588014835,2915.59588014835,108.392024577779,108.392024577779,108.392024577779
14179,Lithuania,2020-11-15,36.02,7.06,2343.4,871.197109740202,252.1,93.7222801764551,,,,,,
14180,Lithuania,2020-11-16,,,,,,,3323.97481273258,3323.97481273258,3323.97481273258,123.574176397621,123.574176397621,123.574176397621
14181,Lithuania,2020-11-22,57.34,8.09,2743.9,1020.08950645052,400.5,148.892396710315,,,,,,
14182,Lithuania,2020-11-23,,,,,,,3738.95374531682,3738.95374531682,3738.95374531682,139.001693964851,139.001693964851,139.001693964851
14183,Lithuania,2020-11-29,58.0,9.11,3151.0,1171.43556063471,407.1,151.346054184192,,,,,,
14184,Lithuania,2020-11-30,,,,,,,4262.33267790105,4262.33267790105,4262.33267790105,158.459158049783,158.459158049783,158.459158049783
14185,Lithuania,2020-12-06,71.35,10.38,3666.5,1363.08107999593,515.5,191.645519361216,,,,,,
14186,Lithuania,2020-12-07,,,,,,,4793.31161048529,4793.31161048529,4793.31161048529,178.199164510495,178.199164510495,178.199164510495
14187,Lithuania,2020-12-13,75.06,11.63,4189.6,1557.55202311494,523.1,194.470943119015,,,,,,
14188,Lithuania,2020-12-14,,,,,,,5437.49054306952,5437.49054306952,5437.49054306952,202.147565305191,202.147565305191,202.147565305191
14189,Lithuania,2020-12-20,86.61,13.13,4825.9,1794.1069095738,636.3,236.554886458859,,,,,,
14190,Lithuania,2020-12-21,,,,,,,6065.86947565376,6065.86947565376,6065.86947565376,225.508575371293,225.508575371293,225.508575371293
14191,Lithuania,2020-12-27,80.12,14.51,5446.4,2024.78788874671,620.5,230.680979172909,,,,,,
14192,Lithuania,2020-12-28,,,,,,,6635.51273408069,6635.51273408069,6635.51273408069,246.685991105889,246.685991105889,246.685991105889
14193,Lithuania,2021-01-03,73.4,15.7,6014.9,2236.13702115573,568.5,211.349132409023,,,,,,
14194,Lithuania,2021-01-04,,,,,,,7025.08815542879,7025.08815542879,7025.08815542879,261.169091776039,261.169091776039,261.169091776039
14195,Lithuania,2021-01-10,47.54,16.35,6394.8,2377.37103241728,379.9,141.234011261544,,,,,,
14196,Lithuania,2021-01-11,,,,,,,7402.33024344374,7402.33024344374,7402.33024344374,275.193680696026,275.193680696026,275.193680696026
14197,Lithuania,2021-01-17,44.99,16.93,6759.1,2512.80548964965,364.3,135.434457232378,,,,,,
14198,Lithuania,2021-01-18,,,,,,,7651.5723314587,7651.5723314587,7651.5723314587,284.459661181826,284.459661181826,284.459661181826
14199,Lithuania,2021-01-24,26.39,17.13,6985.0,2596.78749318738,225.9,83.9820035377279,,,,,,
14200,Lithuania,2021-01-25,,,,,,,7909.31441947365,7909.31441947365,7909.31441947365,294.041643008959,294.041643008959,294.041643008959
14201,Lithuania,2021-01-31,27.82,17.35,7220.7,2684.41280630753,235.7,87.6253131201526,,,,,,
14202,Lithuania,2021-02-01,,,,,,,8050.72317415527,8050.72317415527,8050.72317415527,299.298743733146,299.298743733146,299.298743733146
14203,Lithuania,2021-02-07,13.6,17.27,7336.0,2727.27745884361,115.3,42.8646525360781,,,,,,
14204,Lithuania,2021-02-08,,,,,,,8221.79859550355,8221.79859550355,8221.79859550355,305.658751099631,305.658751099631,305.658751099631
14205,Lithuania,2021-02-14,17.63,17.28,7483.3,2782.03863246516,147.3,54.7611736215464,,,,,,
14206,Lithuania,2021-02-15,,,,,,,8338.87401685184,8338.87401685184,8338.87401685184,310.011220532943,310.011220532943,310.011220532943
14207,Lithuania,2021-02-21,12.89,17.2,7588.0,2820.96256239168,104.7,38.9239299265167,,,,,,
14208,Lithuania,2021-02-22,,,,,,,8313.28277153346,8313.28277153346,8313.28277153346,309.059824315651,309.059824315651,309.059824315651
14209,Lithuania,2021-02-28,-7.0,16.75,7529.7,2799.28858803909,-58.3,-21.6739743525876,,,,,,
14210,Lithuania,2021-03-01,,,,,,,8376.05468164579,8376.05468164579,8376.05468164579,311.393472291359,311.393472291359,311.393472291359
14211,Lithuania,2021-03-07,6.53,16.57,7582.0,2818.73196468815,52.3,19.4433766490623,,,,,,
14212,Lithuania,2021-03-08,,,,,,,8502.02659175813,8502.02659175813,8502.02659175813,316.076683181447,316.076683181447,316.076683181447
14213,Lithuania,2021-03-14,14.86,16.54,7697.5,2861.67097048101,115.5,42.9390057928622,,,,,,
14214,Lithuania,2021-03-15,,,,,,,8570.99850187046,8570.99850187046,8570.99850187046,318.640826253186,318.640826253186,318.640826253186
14215,Lithuania,2021-03-21,7.74,16.4,7756.0,2883.41929809038,58.5,21.7483276093718,,,,,,
14216,Lithuania,2021-03-22,,,,,,,8662.9704119828,8662.9704119828,8662.9704119828,322.060031777942,322.060031777942,322.060031777942
14217,Lithuania,2021-03-28,11.01,16.32,7837.5,2913.71825022994,81.5,30.2989521395521,,,,,,
14218,Lithuania,2021-03-29,,,,,,,8711.94232209513,8711.94232209513,8711.94232209513,323.88064228184,323.88064228184,323.88064228184
14219,Lithuania,2021-04-04,5.33,16.16,7876.0,2928.03125216089,38.5,14.3130019309541,,,,,,
14220,Lithuania,2021-04-05,,,,,,,8873.71423220747,8873.71423220747,8873.71423220747,329.894776468364,329.894776468364,329.894776468364
14221,Lithuania,2021-04-11,20.68,16.22,8027.3,2984.27949091812,151.3,56.2482387572299,,,,,,
14222,Lithuania,2021-04-12,,,,,,,8993.0861423198,8993.0861423198,8993.0861423198,334.332621611064,334.332621611064,334.332621611064
14223,Lithuania,2021-04-18,15.02,16.21,8136.2,3024.76483923711,108.9,40.4853483189844,,,,,,
14224,Lithuania,2021-04-19,,,,,,,9141.25805243214,9141.25805243214,9141.25805243214,339.841153651456,339.841153651456,339.841153651456
14225,Lithuania,2021-04-25,19.09,16.25,8273.9,3075.95705653301,137.7,51.1922172959059,,,,,,
14226,Lithuania,2021-04-26,,,,,,,9262.42996254447,9262.42996254447,9262.42996254447,344.345916725262,344.345916725262,344.345916725262
14227,Lithuania,2021-05-02,15.83,16.24,8384.6,3117.11158416305,110.7,41.154527630042,,,,,,
14228,Lithuania,2021-05-03,,,,,,,9460.80187265681,9460.80187265681,9460.80187265681,351.720715510937,351.720715510937,351.720715510937
14229,Lithuania,2021-05-09,27.43,16.39,8572.5,3186.96646891179,187.9,69.8548847487343,,,,,,
14230,Lithuania,2021-05-10,,,,,,,9626.37378276915,9626.37378276915,9626.37378276915,357.876120885352,357.876120885352,357.876120885352
14231,Lithuania,2021-05-16,22.19,16.47,8727.6,3244.62741954792,155.1,57.6609506361293,,,,,,
14232,Lithuania,2021-05-17,,,,,,,9790.54569288148,9790.54569288148,9790.54569288148,363.979478980018,363.979478980018,363.979478980018
14233,Lithuania,2021-05-23,22.86,16.55,8881.3,3301.76789738656,153.7,57.14047783864,,,,,,
14234,Lithuania,2021-05-24,,,,,,,9895.51760299382,9895.51760299382,9895.51760299382,367.881980673872,367.881980673872,367.881980673872
14235,Lithuania,2021-05-30,13.26,16.5,8975.8,3336.89981121708,94.5,35.1319138305236,,,,,,
14236,Lithuania,2021-05-31,,,,,,,10034.4895131062,10034.4895131062,10034.4895131062,373.048487733057,373.048487733057,373.048487733057
14237,Lithuania,2021-06-06,18.72,16.53,9104.3,3384.67177870091,128.5,47.7719674838337,,,,,,
14238,Lithuania,2021-06-07,,,,,,,10171.8614232185,10171.8614232185,10171.8614232185,378.155512186814,378.155512186814,378.155512186814
14239,Lithuania,2021-06-13,18.71,16.56,9231.2,3431.84892013048,126.9,47.1771414295603,,,,,,
14240,Lithuania,2021-06-14,,,,,,,10334.6333333308,10334.6333333308,10334.6333333308,384.206823001731,384.206823001731,384.206823001731
14241,Lithuania,2021-06-20,23.51,16.64,9383.5,3488.46892517163,152.3,56.6200050411508,,,,,,
14242,Lithuania,2021-06-21,,,,,,,10608.2052434432,10608.2052434432,10608.2052434432,394.377304242491,394.377304242491,394.377304242491
14243,Lithuania,2021-06-27,40.67,16.91,9646.6,3586.28063447121,263.1,97.8117092995849,,,,,,
14244,Lithuania,2021-06-28,,,,,,,10635.5771535555,10635.5771535555,10635.5771535555,395.394899573119,395.394899573119,395.394899573119
14245,Lithuania,2021-07-04,2.54,16.74,9663.5,3592.56348466947,16.9,6.28285019826296,,,,,,
14246,Lithuania,2021-07-05,,,,,,,10828.3490636678,10828.3490636678,10828.3490636678,402.561509239799,402.561509239799,402.561509239799
14247,Lithuania,2021-07-11,28.81,16.87,9845.8,3660.33647822825,182.3,67.7729935587774,,,,,,
14248,Lithuania,2021-07-12,,,,,,,11059.7209737802,11059.7209737802,11059.7209737802,411.163136762413,411.163136762413,411.163136762413
14249,Lithuania,2021-07-18,34.62,17.07,10066.7,3742.45965034637,220.9,82.1231721181235,,,,,,
14250,Lithuania,2021-07-19,,,,,,,11115.4928838925,11115.4928838925,11115.4928838925,413.236548339376,413.236548339376,413.236548339376
14251,Lithuania,2021-07-25,7.07,16.96,10112.0,3759.30066300799,45.3,16.8410126616161,,,,,,
14252,Lithuania,2021-07-26,,,,,,,11186.8647940048,11186.8647940048,11186.8647940048,415.889915319256,415.889915319256,415.889915319256
14253,Lithuania,2021-08-01,9.02,16.87,10172.9,3781.94122969877,60.9,22.6405666907819,,,,,,
14254,Lithuania,2021-08-02,,,,,,,11275.8367041172,11275.8367041172,11275.8367041172,419.197590958836,419.197590958836,419.197590958836
14255,Lithuania,2021-08-08,12.41,16.82,10251.4,3811.12488298656,78.5,29.1836532877895,,,,,,
14256,Lithuania,2021-08-09,,,,,,,11403.2086142295,11403.2086142295,11403.2086142295,423.932849128673,423.932849128673,423.932849128673
14257,Lithuania,2021-08-15,17.84,16.83,10368.3,3854.58436157691,116.9,43.4594785903515,,,,,,
14258,Lithuania,2021-08-16,,,,,,,11579.1805243418,11579.1805243418,11579.1805243418,430.474891438365,430.474891438365,430.474891438365
14259,Lithuania,2021-08-22,26.12,16.93,10533.8,3916.11168156582,165.5,61.5273199889065,,,,,,
14260,Lithuania,2021-08-23,,,,,,,11753.3524344542,11753.3524344542,11753.3524344542,436.950015816952,436.950015816952,436.950015816952
14261,Lithuania,2021-08-29,26.69,17.02,10697.5,3976.96982224367,163.7,60.8581406778489,,,,,,
14262,Lithuania,2021-08-30,,,,,,,11888.7243445665,11888.7243445665,11888.7243445665,441.982687013925,441.982687013925,441.982687013925
14263,Lithuania,2021-09-05,19.6,17.05,10822.4,4023.40343110539,124.9,46.4336088617186,,,,,,
14264,Lithuania,2021-09-06,,,,,,,12138.4962546789,12138.4962546789,12138.4962546789,451.268364498954,451.268364498954,451.268364498954
14265,Lithuania,2021-09-12,39.06,17.26,11061.7,4112.36710284766,239.3,88.9636717422678,,,,,,
14266,Lithuania,2021-09-13,,,,,,,12432.6681647912,12432.6681647912,12432.6681647912,462.204684284591,462.204684284591,462.204684284591
14267,Lithuania,2021-09-19,48.14,17.54,11345.4,4217.83719759601,283.7,105.470094748355,,,,,,
14268,Lithuania,2021-09-20,,,,,,,12774.4400749035,12774.4400749035,12774.4400749035,474.910611581692,474.910611581692,474.910611581692
14269,Lithuania,2021-09-26,52.45,17.88,11676.7,4341.003367459,331.3,123.166169862989,,,,,,
14270,Lithuania,2021-09-27,,,,,,,13136.4119850159,13136.4119850159,13136.4119850159,488.367506772312,488.367506772312,488.367506772312
14271,Lithuania,2021-10-03,53.87,18.24,12028.2,4471.67921625719,351.5,130.675848798191,,,,,,
14272,Lithuania,2021-10-04,,,,,,,13467.9838951282,13467.9838951282,13467.9838951282,500.694232459814,500.694232459814,500.694232459814
14273,Lithuania,2021-10-10,47.72,18.53,12349.3,4591.05337002419,321.1,119.374153766996,,,,,,
14274,Lithuania,2021-10-11,,,,,,,13875.9558052405,13875.9558052405,13875.9558052405,515.861252556471,515.861252556471,515.861252556471
14275,Lithuania,2021-10-17,59.11,18.94,12746.8,4738.83046788274,397.5,147.777097858552,,,,,,
14276,Lithuania,2021-10-18,,,,,,,14207.5277153529,14207.5277153529,14207.5277153529,528.187978243972,528.187978243972,528.187978243972
14277,Lithuania,2021-10-24,44.98,19.21,13067.9,4858.20462164973,321.1,119.374153766996,,,,,,
14278,Lithuania,2021-10-25,,,,,,,14607.2996254652,14607.2996254652,14607.2996254652,543.050149987813,543.050149987813,543.050149987813
14279,Lithuania,2021-10-31,55.01,19.58,13457.2,5002.93323598014,389.3,144.728614330401,,,,,,
14280,Lithuania,2021-11-01,,,,,,,14964.6715355775,14964.6715355775,14964.6715355775,556.336032687831,556.336032687831,556.336032687831
14281,Lithuania,2021-11-07,50.34,19.89,13804.1,5131.89895987229,346.9,128.965723892155,,,,,,
14282,Lithuania,2021-11-08,,,,,,,15320.2434456899,15320.2434456899,15320.2434456899,569.554997456742,569.554997456742,569.554997456742
14283,Lithuania,2021-11-14,51.06,20.19,14149.2,5260.19550445339,345.1,128.296544581097,,,,,,
14284,Lithuania,2021-11-15,,,,,,,15614.8153558022,15614.8153558022,15614.8153558022,580.506187893736,580.506187893736,580.506187893736
14285,Lithuania,2021-11-21,41.54,20.39,14433.3,5365.81430571531,284.1,105.618801261923,,,,,,
14286,Lithuania,2021-11-22,,,,,,,15924.7872659145,15924.7872659145,15924.7872659145,592.029898407968,592.029898407968,592.029898407968
14287,Lithuania,2021-11-28,43.88,20.62,14732.8,5477.15830774962,299.5,111.344002034305,,,,,,
14288,Lithuania,2021-11-29,,,,,,,16202.3591760269,16202.3591760269,16202.3591760269,602.349086162297,602.349086162297,602.349086162297
14289,Lithuania,2021-12-05,38.94,20.79,14999.9,5576.45708218488,267.1,99.2987744352684,,,,,,
14290,Lithuania,2021-12-06,,,,,,,16469.3310861392,16469.3310861392,16469.3310861392,612.274201655669,612.274201655669,612.274201655669
14291,Lithuania,2021-12-12,36.31,20.94,15256.4,5671.81513401059,256.5,95.358051825707,,,,,,
14292,Lithuania,2021-12-13,,,,,,,16790.9029962515,16790.9029962515,16790.9029962515,624.229161059249,624.229161059249,624.229161059249
14293,Lithuania,2021-12-19,45.69,21.17,15567.5,5787.47162493838,311.1,115.656490927787,,,,,,
14294,Lithuania,2021-12-20,,,,,,,17148.6749063639,17148.6749063639,17148.6749063639,637.529914410624,637.529914410624,637.529914410624
14295,Lithuania,2021-12-26,48.32,21.43,15914.8,5916.5860553441,347.3,129.114430405723,,,,,,
14296,Lithuania,2021-12-27,,,,,,,17290.6468164762,17290.6468164762,17290.6468164762,642.807951354985,642.807951354985,642.807951354985
14297,Lithuania,2022-01-02,17.34,21.39,16046.3,5965.4733216797,131.5,48.8872663355964,,,,,,
14298,Lithuania,2022-01-03,,,,,,,17475.8152153524,17475.8152153524,17475.8152153524,649.691888109963,649.691888109963,649.691888109963
14299,Lithuania,2022-01-09,22.06,21.4,16219.1,6029.71453554123,172.8,64.241213861529,,,,,,
14300,Lithuania,2022-01-10,,,,,,,17638.6502808955,17638.6502808955,17638.6502808955,655.745546830859,655.745546830859,655.745546830859
14301,Lithuania,2022-01-16,18.54,21.37,16366.3,6084.43853253438,147.2,54.7239969931543,,,,,,
14302,Lithuania,2022-01-17,,,,,,,17877.748744835,17999.6162045524,17740.3231868442,664.634421573859,669.165042836859,659.525402672859
14303,Lithuania,2022-01-24,,,,,,,18243.5629905371,18433.3664949749,17875.4283895007,678.234161846858,685.290416198859,664.548158585859
14304,Lithuania,2022-01-31,,,,,,,18609.3772362393,18887.1939845757,18002.3165832672,691.833902119859,702.162192133859,669.265433812859
14305,Luxembourg,2020-02-24,,,,,,,-72.4951310861244,-72.4951310861244,-72.4951310861244,-11.4199011184574,-11.4199011184574,-11.4199011184574
14306,Luxembourg,2020-03-01,-20.77,-16.67,-146.6,-230.933785329246,-19.4,-30.5601325742658,,,,,,
14307,Luxembourg,2020-03-02,,,,,,,-86.8940074906154,-86.8940074906154,-86.8940074906154,-13.688105097023,-13.688105097023,-13.688105097023
14308,Luxembourg,2020-03-08,-14.66,-16.45,-162.4,-255.82296546705,-15.8,-24.8891801378041,,,,,,
14309,Luxembourg,2020-03-09,,,,,,,-85.8928838951065,-85.8928838951065,-85.8928838951065,-13.5304016444355,-13.5304016444355,-13.5304016444355
14310,Luxembourg,2020-03-15,-0.46,-15.15,-162.8,-256.453071293324,-0.4,-0.630105826273523,,,,,,
14311,Luxembourg,2020-03-16,,,,,,,-89.2917602995976,-89.2917602995976,-89.2917602995976,-14.0658146007488,-14.0658146007488,-14.0658146007488
14312,Luxembourg,2020-03-22,-5.23,-14.37,-167.6,-264.014341208606,-4.8,-7.56126991528227,,,,,,
14313,Luxembourg,2020-03-23,,,,,,,-66.8906367040886,-66.8906367040886,-66.8906367040886,-10.5370449775979,-10.5370449775979,-10.5370449775979
14314,Luxembourg,2020-03-29,22.83,-11.65,-146.6,-230.933785329246,21.0,33.0805558793599,,,,,,
14315,Luxembourg,2020-03-30,,,,,,,-63.8895131085797,-63.8895131085797,-63.8895131085797,-10.0642886118737,-10.0642886118737,-10.0642886118737
14316,Luxembourg,2020-04-05,1.79,-10.76,-145.0,-228.413362024152,1.6,2.52042330509409,,,,,,
14317,Luxembourg,2020-04-06,,,,,,,-23.8883895130707,-23.8883895130707,-23.8883895130707,-3.76305335311929,-3.76305335311929,-3.76305335311929
14318,Luxembourg,2020-04-12,49.87,-7.46,-106.4,-167.608149788757,38.6,60.8052122353949,,,,,,
14319,Luxembourg,2020-04-13,,,,,,,-19.2872659175618,-19.2872659175618,-19.2872659175618,-3.0382546568856,-3.0382546568856,-3.0382546568856
14320,Luxembourg,2020-04-19,3.77,-6.83,-103.2,-162.567303178569,3.2,5.04084661018818,,,,,,
14321,Luxembourg,2020-04-20,,,,,,,-14.8861423220528,-14.8861423220528,-14.8861423220528,-2.34496125196559,-2.34496125196559,-2.34496125196559
14322,Luxembourg,2020-04-26,3.75,-6.3,-100.2,-157.841509481517,3.0,4.72579369705142,,,,,,
14323,Luxembourg,2020-04-27,,,,,,,-22.0850187265439,-22.0850187265439,-22.0850187265439,-3.47897474323878,-3.47897474323878,-3.47897474323878
14324,Luxembourg,2020-05-03,-11.08,-6.52,-108.8,-171.388784746398,-8.6,-13.5472752648807,,,,,,
14325,Luxembourg,2020-05-04,,,,,,,-9.88389513103485,-9.88389513103485,-9.88389513103485,-1.55697497708539,-1.55697497708539,-1.55697497708539
14326,Luxembourg,2020-05-10,14.17,-5.62,-98.0,-154.375927437013,10.8,17.0128573093851,,,,,,
14327,Luxembourg,2020-05-11,,,,,,,-5.68277153552588,-5.68277153552588,-5.68277153552588,-0.895186863479048,-0.895186863479048,-0.895186863479048
14328,Luxembourg,2020-05-17,3.63,-5.23,-95.2,-149.965186653098,2.8,4.41074078391466,,,,,,
14329,Luxembourg,2020-05-18,,,,,,,-9.48164794001693,-9.48164794001693,-9.48164794001693,-1.49361040241975,-1.49361040241975,-1.49361040241975
14330,Luxembourg,2020-05-24,-6.33,-5.27,-100.4,-158.156562394654,-5.2,-8.1913757415558,,,,,,
14331,Luxembourg,2020-05-25,,,,,,,-6.080524344508,-6.080524344508,-6.080524344508,-0.957843454068121,-0.957843454068121,-0.957843454068121
14332,Luxembourg,2020-05-31,2.67,-4.97,-98.4,-155.006033263287,2.0,3.15052913136761,,,,,,
14333,Luxembourg,2020-06-01,,,,,,,-11.2794007489991,-11.2794007489991,-11.2794007489991,-1.77680403220456,-1.77680403220456,-1.77680403220456
14334,Luxembourg,2020-06-07,-8.29,-5.1,-105.0,-165.4027793968,-6.6,-10.3967461335131,,,,,,
14335,Luxembourg,2020-06-08,,,,,,,-20.2782771534901,-20.2782771534901,-20.2782771534901,-3.19436514530085,-3.19436514530085,-3.19436514530085
14336,Luxembourg,2020-06-14,-12.94,-5.4,-115.4,-181.785530879911,-10.4,-16.3827514831116,,,,,,
14337,Luxembourg,2020-06-15,,,,,,,-13.2771535579812,-13.2771535579812,-13.2771535579812,-2.09150295330305,-2.09150295330305,-2.09150295330305
14338,Luxembourg,2020-06-21,7.73,-4.97,-109.8,-172.964049312082,5.6,8.82148156782932,,,,,,
14339,Luxembourg,2020-06-22,,,,,,,-19.4760299624723,-19.4760299624723,-19.4760299624723,-3.06798998800788,-3.06798998800788,-3.06798998800788
14340,Luxembourg,2020-06-28,-10.19,-5.14,-117.4,-184.936060011279,-7.6,-11.9720106991969,,,,,,
14341,Luxembourg,2020-06-29,,,,,,,-29.0749063669634,-29.0749063669634,-29.0749063669634,-4.58006697504519,-4.58006697504519,-4.58006697504519
14342,Luxembourg,2020-07-05,-13.58,-5.43,-128.4,-202.263970233801,-11.0,-17.3279102225219,,,,,,
14343,Luxembourg,2020-07-06,,,,,,,-40.8737827714545,-40.8737827714545,-40.8737827714545,-6.43870216653295,-6.43870216653295,-6.43870216653295
14344,Luxembourg,2020-07-12,-15.31,-5.77,-141.6,-223.057462500827,-13.2,-20.7934922670262,,,,,,
14345,Luxembourg,2020-07-13,,,,,,,-44.4726591759455,-44.4726591759455,-44.4726591759455,-7.00562041415997,-7.00562041415997,-7.00562041415997
14346,Luxembourg,2020-07-19,-6.41,-5.79,-146.6,-230.933785329246,-5.0,-7.87632282841903,,,,,,
14347,Luxembourg,2020-07-20,,,,,,,-52.6715355804366,-52.6715355804366,-52.6715355804366,-8.29716036200156,-8.29716036200156,-8.29716036200156
14348,Luxembourg,2020-07-26,-11.91,-5.98,-156.2,-246.056325159811,-9.6,-15.1225398305645,,,,,,
14349,Luxembourg,2020-07-27,,,,,,,-41.0704119849277,-41.0704119849277,-41.0704119849277,-6.46967646978921,-6.46967646978921,-6.46967646978921
14350,Luxembourg,2020-08-02,12.62,-5.42,-146.0,-229.988626589836,10.2,16.0676985699748,,,,,,
14351,Luxembourg,2020-08-03,,,,,,,-27.0692883894187,-27.0692883894187,-27.0692883894187,-4.26412908181273,-4.26412908181273,-4.26412908181273
14352,Luxembourg,2020-08-09,15.67,-4.81,-133.4,-210.14029306222,12.6,19.848333527616,,,,,,
14353,Luxembourg,2020-08-10,,,,,,,-6.46816479390976,-6.46816479390976,-6.46816479390976,-1.01890708048496,-1.01890708048496,-1.01890708048496
14354,Luxembourg,2020-08-16,24.06,-4.0,-114.2,-179.895213401091,19.2,30.2450796611291,,,,,,
14355,Luxembourg,2020-08-17,,,,,,,-6.06704119840077,-6.06704119840077,-6.06704119840077,-0.955719501838455,-0.955719501838455,-0.955719501838455
14356,Luxembourg,2020-08-23,-1.37,-3.94,-115.2,-181.470477966775,-1.0,-1.57526456568381,,,,,,
14357,Luxembourg,2020-08-24,,,,,,,-25.4659176028919,-25.4659176028919,-25.4659176028919,-4.01155576324591,-4.01155576324591,-4.01155576324591
14358,Luxembourg,2020-08-30,-25.43,-4.52,-136.0,-214.235980932998,-20.8,-32.7655029662232,,,,,,
14359,Luxembourg,2020-08-31,,,,,,,-19.8647940073829,-19.8647940073829,-19.8647940073829,-3.12923061044383,-3.12923061044383,-3.12923061044383
14360,Luxembourg,2020-09-06,5.13,-4.27,-131.8,-207.619869757126,4.2,6.61611117587199,,,,,,
14361,Luxembourg,2020-09-07,,,,,,,-25.063670411874,-25.063670411874,-25.063670411874,-3.94819118858027,-3.94819118858027,-3.94819118858027
14362,Luxembourg,2020-09-13,-8.29,-4.37,-138.4,-218.016615890639,-6.6,-10.3967461335131,,,,,,
14363,Luxembourg,2020-09-14,,,,,,,-9.86254681636498,-9.86254681636498,-9.86254681636498,-1.55361205272174,-1.55361205272174,-1.55361205272174
14364,Luxembourg,2020-09-20,18.85,-3.84,-124.6,-196.277964884202,13.8,21.7386510064365,,,,,,
14365,Luxembourg,2020-09-21,,,,,,,-20.061423220856,-20.061423220856,-20.061423220856,-3.16020491370007,-3.16020491370007,-3.16020491370007
14366,Luxembourg,2020-09-27,-13.39,-4.09,-136.2,-214.551033846134,-11.6,-18.2730689619322,,,,,,
14367,Luxembourg,2020-09-28,,,,,,,-19.660299625347,-19.660299625347,-19.660299625347,-3.09701733505358,-3.09701733505358,-3.09701733505358
14368,Luxembourg,2020-10-04,-1.2,-4.02,-137.2,-216.126298411818,-1.0,-1.57526456568381,,,,,,
14369,Luxembourg,2020-10-05,,,,,,,-39.859176029838,-39.859176029838,-39.859176029838,-6.27887476171572,-6.27887476171572,-6.27887476171572
14370,Luxembourg,2020-10-11,-23.84,-4.53,-158.8,-250.152013030589,-21.6,-34.0257146187702,,,,,,
14371,Luxembourg,2020-10-12,,,,,,,-32.0580524343291,-32.0580524343291,-32.0580524343291,-5.04999140446321,-5.04999140446321,-5.04999140446321
14372,Luxembourg,2020-10-18,7.94,-4.25,-152.4,-240.070319810212,6.4,10.0816932203764,,,,,,
14373,Luxembourg,2020-10-19,,,,,,,-17.8569288388202,-17.8569288388202,-17.8569288388202,-2.81293872517307,-2.81293872517307,-2.81293872517307
14374,Luxembourg,2020-10-25,15.96,-3.81,-139.6,-219.906933369459,12.8,20.1633864407527,,,,,,
14375,Luxembourg,2020-10-26,,,,,,,-9.45580524331123,-9.45580524331123,-9.45580524331123,-1.48953949397953,-1.48953949397953,-1.48953949397953
14376,Luxembourg,2020-11-01,7.69,-3.53,-132.6,-208.880081409673,7.0,11.0268519597866,,,,,,
14377,Luxembourg,2020-11-02,,,,,,,16.1453183521977,16.1453183521977,16.1453183521977,2.54331479019014,2.54331479019014,2.54331479019014
14378,Luxembourg,2020-11-08,27.25,-2.82,-108.4,-170.758678920125,24.2,38.1214024895481,,,,,,
14379,Luxembourg,2020-11-09,,,,,,,49.5464419477066,49.5464419477066,49.5464419477066,7.80487543559319,7.80487543559319,7.80487543559319
14380,Luxembourg,2020-11-15,37.65,-1.95,-76.4,-120.350212818243,32.0,50.4084661018818,,,,,,
14381,Luxembourg,2020-11-16,,,,,,,86.1475655432156,86.1475655432156,86.1475655432156,13.5705207420151,13.5705207420151,13.5705207420151
14382,Luxembourg,2020-11-22,38.77,-1.03,-41.2,-64.9009001061728,35.2,55.44931271207,,,,,,
14383,Luxembourg,2020-11-23,,,,,,,141.548689138725,141.548689138725,141.548689138725,22.2976634319225,22.2976634319225,22.2976634319225
14384,Luxembourg,2020-11-29,67.5,0.31,12.8,20.1633864407527,54.0,85.0642865469256,,,,,,
14385,Luxembourg,2020-11-30,,,,,,,168.549812734233,168.549812734233,168.549812734233,26.5510547552879,26.5510547552879,26.5510547552879
14386,Luxembourg,2020-12-06,30.33,0.92,38.4,60.4901593222582,25.6,40.3267728815054,,,,,,
14387,Luxembourg,2020-12-07,,,,,,,207.350936329742,207.350936329742,207.350936329742,32.6632582661602,32.6632582661602,32.6632582661602
14388,Luxembourg,2020-12-13,42.21,1.77,75.8,119.405054078833,37.4,58.9148947565744,,,,,,
14389,Luxembourg,2020-12-14,,,,,,,224.152059925251,224.152059925251,224.152059925251,35.3098797325282,35.3098797325282,35.3098797325282
14390,Luxembourg,2020-12-20,17.19,2.09,91.2,143.664128390363,15.4,24.2590743115306,,,,,,
14391,Luxembourg,2020-12-21,,,,,,,252.55318352076,252.55318352076,252.55318352076,39.7838080950893,39.7838080950893,39.7838080950893
14392,Luxembourg,2020-12-27,30.0,2.66,118.2,186.196271663826,27.0,42.5321432734628,,,,,,
14393,Luxembourg,2020-12-28,,,,,,,260.665543071325,260.665543071325,260.665543071325,41.0617193494985,41.0617193494985,41.0617193494985
